"Tab id","Referer","Timestamp","Event","Element Id","X Path","Which","Extra Info"
"8","https://www.google.com/","1623871437143","scroll","-","-","-","0x1594"
"8","https://www.google.com/","1623871437160","scroll","-","-","-","0x1644"
"8","https://www.google.com/","1623871437177","scroll","-","-","-","0x1658"
"8","https://www.google.com/","1623871437193","scroll","-","-","-","0x1678"
"8","https://www.google.com/","1623871437210","scroll","-","-","-","0x1683"
"8","https://www.google.com/","1623871437244","scroll","-","-","-","0x1697"
"8","https://www.google.com/","1623871437260","scroll","-","-","-","0x1716"
"8","https://www.google.com/","1623871437276","scroll","-","-","-","0x1737"
"8","https://www.google.com/","1623871437294","scroll","-","-","-","0x1758"
"8","https://www.google.com/","1623871437309","scroll","-","-","-","0x1779"
"8","https://www.google.com/","1623871437327","scroll","-","-","-","0x1799"
"8","https://www.google.com/","1623871437344","scroll","-","-","-","0x1819"
"8","https://www.google.com/","1623871437360","scroll","-","-","-","0x1841"
"8","https://www.google.com/","1623871437376","scroll","-","-","-","0x1861"
"8","https://www.google.com/","1623871437393","scroll","-","-","-","0x1880"
"8","https://www.google.com/","1623871437409","mouseout","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1","1",""
"8","https://www.google.com/","1623871437410","mouseleave","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1","1","-"
"8","https://www.google.com/","1623871437410","mouseover","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","-"
"8","https://www.google.com/","1623871437410","mouseenter","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","-"
"8","https://www.google.com/","1623871437412","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","446x2069|496x348"
